BASE_SALARY
48968.35
42000.00
42559.00
75000.00
300000.00
62620.00
87745.22
129890.00
115000.00
110000.00
96992.76
38148.00
185975.72
41851.00
70150.00
43000.00
51542.00
82180.15
201371.59
60000.00
125000.00
63454.00
65084.00
46880.00
45494.00
56409.00
60000.00
130000.00
104134.00
65000.00
155910.00
57000.00
52858.00
46985.00
45000.00
73000.00
58181.00
114204.00
33530.00
33981.00
69280.00
59670.00
41600.00
52600.00
34000.00
62200.00
71886.00
40800.00
76250.00
55856.00
52102.00
89926.00
143367.00
80000.00
72456.00
68000.00
62915.00
40134.00
126787.00
54065.00
130000.00
83161.00
90000.00
42000.00
73200.00
185000.00
56000.00
37000.00
50000.00
271897.00
54022.00
92000.00
81434.47
58459.00
90000.00
253871.00
188000.00
73412.00
230000.00
145100.00
40944.00
79500.00
60000.00
65636.00
41526.67
53040.00
37500.00
47000.00
75429.00
39004.00
50145.00
80850.00
20800.00
58000.00
61000.00
72693.00
125000.00
90300.00
53000.00
65209.00
47000.00
49103.00
200000.00
66818.16
58000.00
279000.00
71250.00
340000.00
60000.00
39000.00
74000.00
120080.00
73882.00
42000.00
92463.00
87055.30
77000.00
81262.93
63000.00
112418.00
67250.00
56000.00
86996.00
246315.00
66900.00
48000.00
53035.00
115000.00
55000.00
75480.00
45109.00
95458.00
46591.00
45252.00
60000.00
79238.18
315000.00
48644.00
45000.00
50041.00
50417.00
121314.00
72000.00
258000.00
45175.00
37595.00
70380.00
56000.00
49203.00
31200.00
72876.00
70000.00
44000.00
63710.80
68315.00
39609.00
33500.00
49681.00
61346.00
116000.00
71839.00
159584.00
86214.00
75473.00
94100.00
53050.00
85000.00
60000.00
136589.00
56700.00
250000.00
42750.00
132600.00
74248.00
35016.00
78404.00
44000.00
83844.00
54000.00
170000.00
70000.00
100940.00
44000.00
85191.00
59500.00
80000.00
101924.00
44000.00
282744.00
24631.00
64480.00
275000.00
59387.75
51907.00
38000.00
106725.51
58442.00
52500.00
55000.00
145000.00
55856.00
36500.00
73000.00
51594.00
105180.00
38148.00
46897.00
48311.00
100000.00
78502.00
35016.00
43812.00
45532.00
70000.00
35700.00
107096.00
160000.00
60000.00
62050.00
38500.00
49000.00
53458.00
31200.00
81600.00
85233.00
31200.00
150143.00
83819.00
160000.00
30493.00
35124.00
42559.00
31200.00
31200.00
62915.00
64000.00
73473.00
55000.00
30000.00
65000.00
60000.00
305360.00
62200.00
63275.00
65758.00
47980.29
45000.00
42000.00
59772.00
30300.00
246912.00
160000.00
79000.00
156951.00
73000.00
122370.54
73491.00
68991.00
175551.00
45072.00
41866.00
130000.00
37000.00
39391.00
54905.00
53010.00
39004.00
43425.00
137018.00
45005.00
69068.00
39351.00
91800.00
120000.00
192000.00
150000.26
110000.00
150000.00
46396.00
56030.00
75000.00
45000.00
42559.00
56928.00
105000.00
40114.00
51000.00
78588.00
57762.00
47520.00
62709.00
63000.00
95222.68
116000.00
170000.00
106000.00
245000.00
76000.00
405000.00
31200.00
51500.00
50145.00
87000.00
71400.00
46985.00
91422.00
51878.00
46458.00
65066.00
39000.00
55290.00
55891.00
31200.00
54060.00
82800.00
91122.00
68000.00
45005.00
75500.00
72000.00
31200.00
50500.00
58386.00
75440.00
33981.00
68503.20
283107.02
52000.00
107300.00
56000.00
46985.00
66648.00
35945.00
34368.00
443700.00
49377.00
34377.00
44500.00
55055.00
85460.00
70380.00
164500.00
52104.00
194000.00
113000.00
45837.00
132356.00
249050.00
40134.00
71750.00
42982.00
51501.00
56171.00
160000.00
473729.00
44250.00
69003.00
79000.00
63763.00
57120.00
47315.00
31200.00
45000.00
42273.00
101052.13
70000.00
33376.00
93000.00
165000.00
450000.00
48000.00
154065.00
49000.00
60690.00
95439.00
31200.00
36177.00
40800.00
308000.00
43111.00
40000.00
59000.00
42587.00
39600.00
60732.00
123200.00
32079.00
125000.00
45490.00
38692.00
78232.00
55900.00
47855.00
98450.00
158166.00
62179.00
43008.00
70000.00
31846.00
68000.00
64554.00
77860.00
77770.00
31200.00
84500.00
57120.00
69954.00
64264.56
71000.00
60544.00
31200.00
68978.00
50268.00
61600.00
48153.00
56991.00
77000.00
34877.00
43000.00
62839.00
67500.00
252000.00
43000.00
58000.00
129221.00
156634.00
52479.00
37256.00
33200.00
40000.00
50000.00
77500.00
42000.00
31200.00
52422.03
68472.00
38500.00
39000.00
128000.00
351090.00
65084.00
51511.25
43000.00
65000.00
130750.00
52000.00
39678.00
41866.00
78795.00
73672.00
57000.00
60000.00
61549.00
35000.00
56000.00
60582.00
750000.00
220750.00
47364.15
108846.00
36520.00
31846.00
83252.00
41820.00
100272.32
60696.00
62000.00
53812.00
69000.00
69376.00
68500.00
104000.00
128000.00
102365.00
49614.00
34553.00
58000.00
59000.00
38700.00
75000.00
124114.00
146988.00
35016.00
81149.00
32964.00
46232.00
103480.00
54000.00
45400.00
44490.00
90000.00
48134.00
196418.74
35000.00
58976.00
66000.00
51500.00
35500.00
75378.00
104391.00
393125.00
68000.00
90000.00
67320.00
98000.00
49697.05
39610.00
79000.00
47500.00
72000.00
50557.00
110000.00
147693.00
87784.00
71053.00
47075.00
100368.00
41000.00
68000.00
39000.00
31846.00
64000.00
55455.90
243739.00
49200.00
49000.00
365550.00
118952.00
53900.00
72420.00
56076.00
55000.00
78000.00
66499.00
223000.00
70000.00
60000.00
37500.00
35664.00
69046.00
31200.00
31200.00
39737.00
61864.00
67000.00
76736.00
54519.00
55000.00
36098.00
31200.00
56989.00
110759.00
65000.00
46985.00
40134.00
38000.00
45500.00
40498.00
56000.00
83781.00
97000.00
68000.00
72000.00
58344.00
42000.00
70723.00
120510.00
42000.00
80000.00
38500.00
33000.00
44970.00
46000.00
50000.00
187000.00
221740.00
90000.00
45000.00
72227.00
31200.00
31200.00
41208.00
87250.00
245000.00
83000.00
35016.00
46985.00
48500.00
70140.00
40000.00
70000.00
61501.00
156720.00
55000.00
44554.00
38702.00
270000.00
134243.00
64282.00
353713.56
95000.00
62457.00
98908.00
205000.00
143000.00
73000.00
75500.00
99975.01
53244.00
205148.00
179814.00
40134.00
242777.00
390000.04
84892.00
173586.00
44784.00
45752.00
79227.45
44190.00
82000.00
93725.00
190000.00
208907.00
44628.87
56102.00
75632.91
114070.00
31200.00
48476.00
98958.08
468000.00
99999.00
83121.00
38693.00
58000.00
69254.00
171452.00
102722.00
364720.50
56790.00
59190.00
59747.00
36000.00
234123.00
253146.00
50000.00
48435.00
69731.00
89918.40
105377.29
116680.00
170000.00
62615.00
329096.00
94911.00
73803.00
75139.00
45117.00
102500.00
113389.00
53025.00
107769.40
115783.00
86516.00
312669.00
63174.00
39750.00
210000.00
115767.45
55016.00
45000.00
113567.00
66300.00
45017.00
60000.00
85000.00
180964.00
84490.00
105180.00
93996.00
226000.00
291000.00
41595.00
101500.00
74106.17
79201.00
250000.00
247801.00
415000.00
47268.00
175249.00
126123.00
43758.00
105000.00
49644.00
89444.00
148170.00
47476.00
49806.00
173773.00
65084.00
253750.00
165211.00
97560.00
268465.00
76705.00
210022.00
54519.00
80000.00
158395.00
125000.00
34092.00
121000.00
64000.00
75000.00
106828.00
144000.00
66700.00
49759.05
65434.00
124862.00
241291.16
161947.00
99086.00
106486.00
74500.00
55745.00
85901.00
151244.00
61899.00
79501.47
82078.00
117138.00
143750.00
190625.00
126901.00
48160.00
56222.00
65084.00
31200.00
106303.00
396582.00
272000.00
165489.00
194548.31
195000.00
39175.00
51645.00
52279.00
258286.07
66300.00
210000.00
230324.00
61828.00
76000.00
71976.00
61000.00
215000.00
102580.00
201600.00
223003.00
163000.00
65493.00
52271.00
129023.88
220000.00
238912.73
53520.00
365276.47
148000.00
163267.00
312963.00
220000.00
50500.00
210030.00
121429.00
43102.00
137700.00
79536.60
253000.00
295000.00
109100.00
60793.00
123347.00
112140.00
121847.00
80000.00
132990.00
165000.00
69500.00
88377.86
44784.00
43860.00
229956.00
156000.00
367330.00
148886.00
423412.00
193000.00
156496.00
55415.00
85000.00
313000.00
53717.00
79091.00
45834.00
69173.00
87694.00
108748.00
70896.00
31200.00
99999.00
130581.00
116832.60
45754.00
269706.00
211500.00
46000.00
61717.00
104243.65
55143.50
142300.00
252500.00
130000.00
317980.00
109232.00
65084.00
87125.00
189461.00
46060.00
41600.00
310000.00
31200.00
45000.00
38293.00
146755.00
58048.00
68215.00
53441.00
117222.00
151881.00
149654.84
52000.00
164506.00
86086.00
120000.00
137922.00
76726.00
58041.00
49666.00
139677.00
83336.00
622890.00
105000.00
200000.00
257569.00
136560.13
51228.00
157000.00
59575.00
250200.00
48900.00
60392.50
59680.00
51598.88
130770.00
31200.00
36177.00
31200.00
174800.00
53565.00
61000.00
104030.00
174836.00
81050.00
106165.00
78500.00
62375.00
87866.00
31200.00
104003.00
31200.00
747844.40
168000.00
52505.00
57444.00
80167.00
86000.00
153740.32
57435.00
179521.00
93055.00
27500.00
40116.00
45000.00
90000.00
45000.00
45000.00
60000.00
154397.00
45834.00
53660.00
40815.00
98099.00
48460.00
70000.00
85500.00
125895.00
141285.00
41281.00
64918.00
66570.00
52785.00
85000.00
47000.00
256812.00
80000.00
51787.00
31200.00
41000.00
72410.00
74983.00
99374.00
74000.00
122200.00
31846.00
68783.00
43918.00
54902.00
88000.00
53333.00
40134.00
210000.00
62057.00
130000.00
34171.00
46225.00
47023.00
135287.70
70000.00
98400.00
58915.00
58305.00
37240.00
84775.00
49377.00
305000.00
57601.00
145475.00
46053.00
47268.00
45000.00
173060.00
62994.00
56529.00
59971.00
41200.00
40000.00
73000.00
55055.00
147867.00
42000.00
60000.00
67538.00
75800.00
54590.28
91985.00
100000.00
67000.00
50000.00
69427.00
119975.00
233000.00
31200.00
31200.00
71928.00
67500.00
55200.00
154500.00
44174.00
38692.00
106621.00
236122.00
58500.00
79000.00
261075.00
38513.00
168678.25
99783.00
80000.00
142118.00
45834.00
67350.00
72000.00
130000.00
59747.00
43000.00
55345.00
35374.00
212678.50
36000.00
52235.75
132220.00
55000.00
37500.00
34408.00
136151.00
41000.00
75000.00
318750.00
65531.00
54621.00
140000.00
54613.00
46985.00
161266.00
76500.00
41222.00
35211.00
80558.00
47338.00
50000.00
70493.00
38718.00
38692.00
58000.00
42412.00
84879.00
88000.00
114000.00
42329.00
46400.00
38485.00
72000.00
43803.00
51109.00
65145.00
45752.00
56928.00
48534.00
72100.00
61707.00
72827.00
40445.00
40134.00
47268.00
41281.00
82809.00
291450.00
234853.00
38148.00
125960.00
49651.00
58817.00
42265.00
27107.00
181000.00
38784.00
43455.00
107568.67
45000.00
94500.00
60000.00
28203.00
455000.00
36177.00
47000.00
47212.00
45538.00
84000.00
51070.00
36948.00
158434.00
49500.00
55000.00
63456.00
47246.00
86817.00
102100.00
55016.00
53342.00
43553.00
63973.00
43424.00
41200.00
66587.00
71050.00
80000.00
133605.00
320000.00
56401.00
95000.00
95470.00
50557.00
190000.00
54000.00
62096.00
55826.00
165000.00
104900.00
47000.00
95000.00
119988.00
73313.00
79206.00
174126.00
28500.00
92500.00
140000.00
44122.00
50543.71
42573.00
59625.00
78252.00
313800.00
48250.00
78000.00
73000.00
50160.00
35809.00
88920.00
189500.30
111824.00
57598.00
75000.00
97813.00
68250.00
31200.00
82500.00
95268.00
152106.00
24475.00
69214.00
49203.00
57762.00
230334.96
38000.00
212000.00
47209.00
213749.00
58740.00
153319.25
119000.00
275000.00
60000.00
48212.00
49000.00
88100.00
55660.00
31200.00
66000.00
53837.00
38478.00
40993.00
43425.00
31200.00
55732.00
31200.00
47042.00
31200.00
83842.00
202728.00
320000.00
75000.00
66000.00
80000.00
63000.00
170000.00
154250.00
101000.00
136926.00
91254.00
185000.00
66408.00
62620.00
105717.00
52000.00
72826.00
51907.00
99999.00
90000.00
107000.00
82297.20
45000.00
59976.00
56000.00
47268.00
50000.00
112655.96
60000.00
39526.00
283000.00
75000.00
56500.00
76500.00
97732.00
98454.08
52896.00
31200.00
238661.00
53787.00
58427.00
51731.00
85000.00
48000.00
65000.00
109857.00
57737.00
81000.00
50989.00
49103.00
70158.00
74500.00
90000.00
95000.00
68000.00
39946.00
252315.00
61000.00
247853.00
40000.00
85000.00
73904.00
156325.00
31200.00
70711.00
141386.00
32000.00
37116.00
34536.00
57120.00
48000.00
52500.00
52000.00
95000.00
49000.00
97500.00
38003.00
59030.00
70000.00
148371.00
45994.00
64917.01
106757.70
71678.00
48117.00
95000.00
68244.00
51076.00
38700.00
74112.00
52479.00
75000.00
52000.00
149200.00
61302.00
45000.00
61162.00
56000.00
75383.00
48500.00
50041.00
55489.00
39830.00
85301.00
72930.00
159000.00
53300.00
45000.00
99999.00
51500.00
199349.00
105933.00
79380.00
39442.00
65000.00
72337.00
195500.00
52464.00
31800.00
181800.00
96065.00
57500.00
35000.00
52500.00
48750.00
54978.00
45144.00
42000.00
59670.00
40560.00
32439.00
250000.00
33981.00
47476.00
59545.00
61535.00
87339.00
40000.00
72248.00
51000.00
123146.00
123600.00
120709.00
37933.00
43916.00
70000.00
50416.00
31846.00
62150.00
75000.00
52500.00
53837.00
67150.00
80000.00
85828.00
50004.00
132901.00
110000.00
100000.00
68884.00
58600.00
31200.00
46081.00
68500.00
54600.00
50000.00
42500.00
74786.00
48000.00
80000.00
175000.00
49905.00
53000.00
46400.00
65571.00
77087.00
101000.00
58720.00
178000.00
185000.00
15600.00
50000.00
251500.00
106966.00
83000.00
145000.00
50000.00
53300.00
83971.00
52500.00
250000.00
146040.00
68897.00
40134.00
106998.00
38000.00
54760.00
46030.00
97923.00
55000.00
356433.00
185000.00
66824.00
64046.00
65000.00
33200.00
51554.00
85000.00
39976.00
82000.00
67000.00
111180.00
137500.00
90000.00
44500.00
45000.00
65000.00
50000.00
38950.00
149911.00
40500.00
104798.00
68044.00
210000.00
46400.00
48205.00
87500.00
42981.00
117000.00
39798.00
38260.00
200000.00
132274.00
68000.00
73491.00
46718.00
39474.00
57120.00
49000.00
42000.00
57986.00
31200.00
31200.00
46500.00
88327.00
222000.00
32472.00
122000.00
54519.00
121000.00
66000.00
64000.00
57120.00
69280.00
43500.00
61000.00
31968.00
111019.00
44122.00
31200.00
43425.00
40000.00
39437.00
34408.00
38700.00
102960.00
60700.00
55000.00
75000.00
31200.00
57720.00
60000.00
44186.00
83442.36
100409.00
67376.00
59586.00
54498.00
99999.00
52000.00
43000.00
45494.00
122000.00
75000.00
53083.00
29253.00
78375.00
53500.00
75190.00
35680.00
120000.00
71000.00
120000.00
48000.00
160000.00
31200.00
91350.00
59616.00
38692.00
48453.00
50000.00
82600.00
52500.00
59160.00
61000.00
40000.00
71000.00
31200.00
51172.72
49000.00
48205.00
79000.00
313800.00
75000.00
110350.00
65000.00
100230.00
172000.00
62323.22
295000.00
108100.00
54640.00
52500.00
83819.00
152110.00
50383.00
38136.00
126822.54
76500.00
92685.00
47500.00
29784.00
225000.00
37128.00
40045.00
76000.00
79357.08
59793.00
50000.00
54795.00
95000.00
102000.00
62695.00
86161.00
41345.00
84900.00
95000.00
54000.00
64173.00
242000.00
46475.00
50000.00
116460.00
108000.00
42840.00
39609.00
31200.00
80799.00
102479.00
54540.00
84000.00
175070.00
44144.00
80298.00
40134.00
53837.00
118225.00
36414.00
36048.00
53972.00
60471.00
59160.00
39526.00
62832.00
106165.00
360000.00
105000.00
71939.00
44628.00
59810.00
98944.00
116400.00
48117.00
61000.00
55891.00
130116.01
104350.50
87000.00
31200.00
52279.00
44187.00
38263.00
31200.00
44298.60
31200.00
49980.00
31200.00
57014.00
49379.00
55856.00
84660.00
66275.00
70113.00
82620.00
258901.00
21000.00
40000.00
260000.00
180000.00
38529.00
47928.00
72544.00
83520.00
63000.00
43200.00
359155.00
31200.00
101202.00
63337.00
43270.00
80000.00
34000.00
62000.00
79147.00
44417.00
75000.00
52500.00
80000.00
36000.00
111079.00
59200.00
134303.00
67820.00
135564.00
68062.00
47736.00
71971.00
250400.00
37000.00
82220.00
44122.00
34194.00
214051.31
62400.00
81500.00
175000.00
86250.00
31980.00
168900.00
208821.54
454210.00
155525.00
94543.02
93678.00
62158.50
253750.00
77500.00
55000.00
255869.54
63454.00
277749.00
92291.00
131675.00
129403.00
65520.00
145244.00
80800.00
57962.00
47500.00
45923.00
255756.00
58082.00
44750.00
86659.00
45000.00
289992.00
81427.63
52000.00
120609.33
104522.03
216107.82
88856.00
68007.09
52037.00
267506.00
81095.00
86114.18
96072.00
85000.00
97221.70
87720.00
61799.95
76934.99
85320.00
93713.00
60461.00
260000.00
292000.00
61751.00
32586.00
137348.00
31200.00
88899.00
47000.00
95722.00
33981.00
240036.00
330375.00
89930.00
45000.00
85729.00
100726.79
48212.00
178756.26
162000.00
97766.00
94209.82
298755.00
254200.00
135666.00
232000.00
83882.25
43542.00
225000.00
159954.00
59263.00
231614.00
282949.00
237500.00
89054.00
55856.00
271215.00
51810.00
59589.00
302500.00
146157.00
36400.00
96963.60
75000.00
122000.00
42354.00
240720.00
160450.00
88356.00
118000.00
89072.00
79809.00
75000.00
95000.00
84981.00
244000.00
93143.50
70380.00
74603.00
112216.32
154230.00
228822.00
45000.00
80266.38
170017.00
394967.00
97000.00
180000.00
71653.00
127076.00
172568.00
77000.00
207060.00
191830.00
134176.00
44188.00
70364.00
175000.00
97485.00
193943.00
260000.00
60000.00
90000.00
90300.00
82000.00
214867.00
132415.00
118542.50
60410.00
103088.00
115000.00
101900.00
128000.00
40134.00
137205.00
83654.00
108459.00
44628.00
190000.00
43042.00
84641.00
164162.00
51750.00
274953.00
50500.00
383736.00
46124.00
385000.00
230837.50
92960.00
31200.00
94237.00
65000.00
129126.00
31200.00
72604.00
130958.00
39609.00
143652.07
198400.00
33025.00
126954.24
189703.00
52726.00
67890.00
51906.00
177535.00
114570.00
49980.00
48814.72
31200.00
31200.00
31200.00
31200.00
84000.00
61243.00
43000.00
67211.00
77638.00
35016.00
48205.00
57120.00
